x1,x2,x3,x4,x5,x6,x7,class
0.812793135868902,0.8178184062216937,0.6345216883610806,0.8928558674959727,0.27377882105577517,0.08745230204220103,0.851731557197605,ov
0.7013363454807313,0.9627918729448891,0.8271359367011514,0.9007764908446247,0.2033054109785374,0.2810066240967188,0.9671741382646596,vl
0.3753827651751855,0.6675843577995516,0.9354984925577425,0.920148793927458,0.5551539401990366,0.27262433765540683,0.8295906158117388,rl
0.6836500463826236,0.9729648305972561,0.981572766027422,0.555869878788983,0.2039282248589067,0.281845121415295,0.44450119752725037,qf
0.846411309072364,0.6494427328787719,0.7237471907640003,0.7081840794038261,0.05273030813600519,0.7130386460533693,0.7814146738128126,ci
0.49330213676446666,0.44426469070707014,0.6518869195941918,0.5473792922566854,0.6469755776792011,0.7554670149284599,0.14593370187559274,ws
0.4343301519469397,0.23898571239771463,0.650582525770778,0.7718827453546733,0.1975472695778205,0.6613954597291382,0.6421451598246333,zz
0.2336693889245127,0.9733217353544668,0.7536995611759366,0.7842653161188218,0.4421902855263161,0.4195541727012615,0.10482610191093229,yk
0.6282681398580834,0.48119697714448506,0.806869650161518,0.891592007656964,0.02001702404669147,0.8082140475317439,0.9194333111556597,wi
0.4262594752892296,0.3450604053680144,0.4963439888068563,0.9248590046136239,0.7519436607699795,0.840242036885226,0.5341393194587699,gi
0.3855640738141426,0.9720467176726084,0.5343205564584155,0.6109545997201602,0.4893623959069066,0.31000379494767755,0.3958361339708871,pc
0.7515114203917668,0.514046578721558,0.6577924782605872,0.7161868271833512,0.8531629893778956,0.9901131717608229,0.20598802158027646,hz
0.25220832689418055,0.6963129036161755,0.8237485004270674,0.7244478404744275,0.4598272105940748,0.4084282399814062,0.7645341277733215,sh
0.8282011693468542,0.7334641010988829,0.8569404124630693,0.7975972722365188,0.6757434227357795,0.8914566948930766,0.41508582564051233,cb
0.72261619656156,0.314589455161881,0.7509035924952636,0.9956507635335391,0.30224975230583473,0.5775192093922725,0.5541441867530995,iy
0.10959407006493034,0.3320029207785804,0.6673513131141025,0.9292482412800619,0.20580326769216573,0.8258109496394528,0.016556822316938745,uy
0.6886037931070528,0.8723590868184907,0.5830548333706412,0.683068693008481,0.1476249085993844,0.3265119214986045,0.6375267768886718,tx
0.28894730151537,0.4541954560513241,0.48718573310452185,0.9893597156059377,0.5077254132233238,0.35801642141782525,0.6320784021899171,zj
0.017149412315643556,0.492828512069131,0.8191620610840159,0.5578238786660535,0.0821674204255568,0.7384093719148337,0.6102795021654408,it
0.293468334017374,0.471556219772609,0.691130602737847,0.8606282169057725,0.571732428892816,0.576703838591964,0.9382673710569971,qc
0.20073058765296956,0.7448030809354234,0.8533260838957353,0.5059335795065755,0.35964075856292055,0.20379685188574714,0.6753863002345386,nw
0.6020491412305204,0.8823903567589538,0.8743308900638296,0.6507920973294133,0.5277719014731134,0.8449288277581969,0.3380949959934234,te
0.6662238482580088,0.2501821536275441,0.9613783135565996,0.8171322254299732,0.1198404007480634,0.05818859409866567,0.4243113249281802,dd
0.2953069193461896,0.9478746848849726,0.8953466282752413,0.5243737413342764,0.7095224410373556,0.9991929462045569,0.6902075681546639,rw
0.05348816770614667,0.3725321246893038,0.4884980714388981,0.5943819280091159,0.36050191256716574,0.48220371540264617,0.06061122573333404,hj
0.22898378759813776,0.9200293493713547,0.9477526605582771,0.8698417699399885,0.20607321776219892,0.3201419677075737,0.6449223389327481,jw
0.25243026298067217,0.8617899411551704,0.6628308088363698,0.7556493623017033,0.7369178763259472,0.5646298146727162,0.6541671793481697,sd
0.8252158849346027,0.6448422284898488,0.5455831903845244,0.8465453261500538,0.5764448074205435,0.19832035315217791,0.16193577836627965,nu
0.6264029618466889,0.3241161984331768,0.8373230255675168,0.9127649655481815,0.23143826868407127,0.8397141473291148,0.14088125954420078,dz
0.6982604849304545,0.6281693934883402,0.7642391611432449,0.7004578746647265,0.8541673804587468,0.8278195990483725,0.26575702238430926,js
0.21360423076247614,0.3738741749104222,0.9394265547093784,0.5621327195973708,0.7048250946423426,0.39427699260799537,0.3074456782501269,sx
0.12053671717903441,0.6001385664261087,0.815166996635202,0.9151090343306006,0.4777258526078669,0.07185198949672125,0.552076466656204,rh
0.23426269157172952,0.24193018160879096,0.6649295765501517,0.680007592578769,0.7778948968489776,0.0856318115494985,0.42644087220054394,iu
0.175459170197759,0.5221256284715369,0.6740959189178058,0.9611192371742684,0.8268476719503107,0.17681200427409352,0.9477707521410828,xc
0.18576234800091945,0.2725558322038229,0.9671446892489419,0.574301401058272,0.525227404723004,0.48200058972128024,0.07964339167590542,bh
0.3228414476283847,0.6502307987164981,0.5460047830855411,0.6573433404620498,0.48584754724458884,0.21321082540452965,0.16001111077907929,lm
0.6421118544417569,0.8087149362076065,0.9304990776520912,0.7170135972543382,0.2538651304969471,0.6524048786371852,0.12461872093992173,bp
0.3056894873750374,0.4252451035466377,0.7103774431693587,0.7871374017700444,0.8434931085351305,0.9577092911751995,0.6318467434580721,jx
0.0667044915818937,0.9882972652869249,0.9635008927312678,0.6496658865305781,0.6166898214952928,0.2588362595423001,0.20476865573632075,kw
0.3743821406242762,0.4142223536372817,0.7669017319354549,0.872062361741175,0.7682874675317131,0.21665014908957234,0.432345912431572,um
0.02353995918712222,0.7664518304230834,0.9079248807849514,0.779005595664472,0.7171779222377609,0.11770903441055078,0.2141494246577603,yi
0.7230220751215274,0.40027433294813586,0.6564064013258613,0.6587590030837476,0.2511200279331734,0.6005256591837088,0.12508460171754918,nx
0.23823219509972393,0.3432230798106491,0.8028908278052909,0.6311558957904838,0.6302800767019104,0.14624061182460016,0.11900076064000895,fr
0.5574450574768733,0.6728444557052619,0.7963088449542434,0.7469149805855321,0.05669267797270096,0.4641380043990917,0.6865551878260037,ya
0.5419369820023394,0.6570057277238583,0.7006014148774621,0.9867395188671244,0.7046686799553109,0.35771598370019364,0.11818637790700856,ii
0.7992675337595437,0.5493793775494514,0.9363590642565692,0.7881250207770275,0.7825886185304044,0.5137132087113713,0.15886027978733333,bz
0.7931345281298471,0.44157658455873133,0.4862405064904959,0.7447663814934404,0.1780763083914826,0.6598895905273489,0.3271548976014833,rz
0.02564033504807357,0.6874263388514797,0.652439935107678,0.6478373062174023,0.5387771202034253,0.2168699050658753,0.8299910543459407,yv
0.5325507492768244,0.2322974569195271,0.8574782012750723,0.6906120804764487,0.11040088268225054,0.15701958542946381,0.07245707672264226,xa
0.024752993609090203,0.4818757838624803,0.8687851870597606,0.6103659849049216,0.2741832380671865,0.6386307869773694,0.8268861861066403,wl
0.6144841686033186,0.5206717057169137,0.4896944784868741,0.8403914453423669,0.2722392220599782,0.2706151662976764,0.09570154173187567,lb
0.6961438271278373,0.340330240076143,0.78818187500082,0.5329287489112862,0.737678387784893,0.7156250871446965,0.9641704185014072,vb
0.09402936971498886,0.8217832646511664,0.8150007294041107,0.7478131313195053,0.49307284063616186,0.41648513766899087,0.4300936256635088,ze
0.15534924673435008,0.7872493978731174,0.7084770490288255,0.7187666626639786,0.6175813530420726,0.9025651712447527,0.989697756745122,yb
0.5012363537265541,0.6405858443288224,0.7062759654389467,0.9930361585898128,0.2452538187848592,0.9212886892265536,0.5874336813930002,zs
0.7944908326564033,0.9702205915170108,0.8061700549722546,0.6567613140294428,0.7539084575261101,0.4655628552377557,0.7397605013977263,fp
0.08986244753141052,0.33148547249961097,0.9757525297234769,0.9898413975708834,0.5705691166741587,0.8597050746380943,0.03647159516696335,wq
0.11857696864455677,0.43980499898505043,0.6499676985874059,0.8375222360625376,0.40899156186702396,0.7176316810832808,0.25251913129315273,rz
0.7687011259453792,0.508755894567779,0.587568622946747,0.8060717297301845,0.03704349605818933,0.5308730043382266,0.11029424922063087,wu
0.55570538368569,0.7016244836645361,0.7235231320620413,0.9787359874201906,0.20670685558232127,0.1853520503476822,0.26731385586785067,bk
0.03622578959502784,0.44532171057334996,0.798105789538778,0.7900232501908232,0.4814174343304129,0.8728942793124377,0.12106731849209902,cc
0.1676214442183888,0.3716035405496695,0.7268767101502934,0.7212695677046048,0.5383865082863322,0.4055424495986,0.2624490507068582,ya
0.42669254491226755,0.8569159987101291,0.7696055310587309,0.8248393152790302,0.050769395802703114,0.37455064435282487,0.3673483517460473,hr
0.7112457967727663,0.5528641373438445,0.658271891633266,0.5395068824881133,0.1888794058609902,0.7563212758637599,0.05079434504196596,yn
0.6188257301600888,0.3441865186320693,0.8721787580681061,0.8535222838984509,0.7087868209491235,0.9866324762840639,0.6491024346197155,pm
0.24532718619373947,0.7823036176971252,0.6323291268979743,0.8698274556454288,0.5326185632814434,0.49987976162846626,0.5685866756032546,rp
0.5708522672164215,0.4452733696682434,0.8724152377336023,0.8341384207600767,0.6314540818706478,0.9799554895311149,0.23135302277031292,jn
0.7659000344658387,0.7480928949263757,0.8692558445826741,0.678049736918811,0.3462970118486221,0.9881941059887861,0.5027951108253712,ft
0.1225278965030138,0.3614679772525088,0.5200054092488762,0.8145159228713453,0.38196409435687434,0.5993653815444904,0.0731769745469699,ri
0.29648667559934705,0.46989494309174723,0.8444003460412318,0.8133656816619451,0.7315328817920651,0.5644683843955887,0.5820982237333819,ni
0.2833614508918399,0.4753860795889697,0.6379525390619134,0.5191413896321492,0.5852805462884315,0.22849287072796712,0.9275499131813132,xf
0.8578398895489812,0.9549472649941132,0.6359353859341437,0.7333581725947798,0.0061638776505451775,0.4758491869712777,0.2619680660308653,zy
0.540926885462061,0.7479772065160801,0.8974779703105886,0.679076792979466,0.3631271652912115,0.13289938157706813,0.6601140584225018,xe
0.19137421358513965,0.6148687612215517,0.938599878237901,0.8073417843014477,0.2430163600419717,0.8895620491594485,0.12342289559946276,pv
0.11439055128076273,0.42071300906821457,0.948950386171578,0.554300035269169,0.0681040237927433,0.8576965721927172,0.7011510576106722,pa
0.5588390870922035,0.5479916034229466,0.8436172727851239,0.82224244309589,0.1647895382669129,0.8937298192882152,0.2934894753639233,wk
0.03942847237174061,0.2350012248283808,0.5270872570907694,0.7090547372460541,0.7519597522647486,0.8062323292759388,0.15672325363476455,zc
0.7651129786175995,0.7961945025730871,0.9587275781360638,0.8630941702820123,0.8223358346422007,0.4966656179253711,0.5569860609957565,lt
0.26154203849245583,0.5778912678806422,0.7280507776116567,0.8458125790868586,0.2736734929534742,0.3583774312208448,0.019766556798461305,rt
0.1983496735167506,0.8535231052314436,0.7209422569930276,0.5067647008059449,0.7629674241904826,0.9463284783743714,0.835112413528438,ay
0.7519171006846741,0.3952567312424101,0.804253008097158,0.8005237406621141,0.2962679337094923,0.5380391677439911,0.01600757871111251,pi
0.6290963356376933,0.508656411350683,0.6538220751149503,0.7507234483139121,0.3418126729747783,0.21607907325329262,0.6689465451704106,qt
0.7673383357538751,0.6326619218689405,0.7625739807069073,0.6353325561834344,0.8075519839609584,0.20856954007431744,0.20655420275386097,yj
0.7414505317486598,0.613166164945572,0.9988541830615473,0.6925171622316684,0.28478058910128534,0.6344136570791279,0.7423855238590515,ip
0.4184540364940064,0.479751666905569,0.8612561114609543,0.7304657150382504,0.77964900498243,0.6893544807520275,0.9512461107668462,mt
0.26303677460796626,0.5118572820986523,0.7970136454459021,0.538838089122217,0.2882091214002914,0.5649934216144404,0.2381829767897051,ke
0.13847980308531663,0.39093788952585073,0.5823066719152878,0.8905883366829799,0.17379839901753516,0.8001503563840978,0.5870401514644601,xe
0.7221670677835548,0.8268769747317546,0.9934118213071618,0.5005069438410217,0.13420192330839292,0.3339613268888085,0.5630507520348963,cj
0.10029905441644518,0.8076300385768089,0.49846232083190706,0.8331802141707036,0.07995948259186345,0.835134537185471,0.5850379775965205,rs
0.37908426315094734,0.9315040714999745,0.7437698562992894,0.5653508212248304,0.12435304129398501,0.4256866637727503,0.24342571533950486,dv
0.047326123369292136,0.5972179151918778,0.9648445003756237,0.6946132682377856,0.19526123403016804,0.7315066945975058,0.924219922903487,jp
0.26429341502322906,0.5328345266386594,0.8019372606673489,0.8462873596737092,0.8367940305094563,0.8583468656838634,0.4000238563228945,yj
0.8469998375282233,0.6678612596466013,0.8189321429853975,0.7204859060766463,0.10897043078990523,0.8797158714267094,0.7980249723657689,wr
0.6899450649182213,0.8588089127458898,0.6650481906978428,0.5054704822363734,0.16606977721183241,0.6548408838237433,0.6554029256529507,kz
0.32567623958193415,0.549934153660897,0.5727903808645891,0.6920931396679579,0.04426747753502823,0.17572488079176773,0.2807969378208184,ua
0.3831306886320587,0.609749077813006,0.8075942814383541,0.5394268081962283,0.6897864197960549,0.7525897371034528,0.8147076715389384,yf
0.49597051263521114,0.4422892798388874,0.8168130564686984,0.5610957145321457,0.5250998463490975,0.6881038937488543,0.37167774525084973,pi
0.02926533270017703,0.7266094130658045,0.6333809120622111,0.871558861425788,0.11947637798585317,0.631327954575356,0.8712557395809765,ou
0.6891479621704748,0.3329513563668113,0.9004394809510327,0.8783161412070635,0.808017807820269,0.7247739670236193,0.5659671749756224,lt
0.027304996126192704,0.47087990956486087,0.6693435411334927,0.5882423276149524,0.1610990714272684,0.8487443356278832,0.8489431817651392,hn
0.7140725519634313,0.5529139850837838,0.7016218834140262,0.8542263680844489,0.6542005261988042,0.8685167736725095,0.6924820170458399,pj
0.28276597676535625,0.8107434442983181,0.9023885008102412,0.8497516558244316,0.6506293689746633,0.12364153303226894,0.7305695516111768,yd
0.10282200460088156,0.5787190895603291,0.6985371444658091,0.6227209369753264,0.47395495738295434,0.2171083547059796,0.49302130627519286,wn
0.746916017434413,0.34277707681409936,0.7971580466846908,0.680288789139112,0.6824436469567483,0.3764157078850861,0.962261219219953,cm
0.5581622159778326,0.8685490448744656,0.8418534753012874,0.6057328673366748,0.13804383603674983,0.14188249373353623,0.6037360868494884,ar
0.1305648576172939,0.7621305951185494,0.9860994990759703,0.7271418995559716,0.03296964217562295,0.939013382936762,0.36937352740838714,ri
0.774930369923766,0.7392694106155289,0.5034830469874819,0.6925498983533115,0.6383380349784357,0.9572781731375004,0.574697867540338,ia
0.7293243450503033,0.9830748630876139,0.5103752838136784,0.5929533312182358,0.6888723694830322,0.8009339015427153,0.0490981964266399,kx
0.17995379348008983,0.8667646620857947,0.8276903125845395,0.9639137661234951,0.6542006793033545,0.6496020689848744,0.2480213759041016,ye
0.5643274920702505,0.35040928992361814,0.5049096881663746,0.9361347789490341,0.32168811336290437,0.47949645158469095,0.6888995975929821,hb
0.6970547899251257,0.9543010165434196,0.5493473952653929,0.8314995766830153,0.5656585779396551,0.5552681324810296,0.2610567957458703,ox
0.7224321033852298,0.49720585433090814,0.7030876860686066,0.9105604340500725,0.18773946293370003,0.7229967302537459,0.6223198883314742,re
0.29828967382171695,0.5734826296492689,0.5675814861668437,0.6565243516106856,0.271272189812488,0.45498466500042134,0.39111888923941784,mp
0.6029796507537523,0.9681376928290678,0.8668941276243797,0.9322785148235628,0.3342482709686516,0.539513296469285,0.11167420014470307,ni
0.5343016097745731,0.5989877483302777,0.4955096775330252,0.9672349667540193,0.7603877728619813,0.554908622022846,0.27466511458092097,px
0.5633645094330892,0.30467970009107087,0.9765807643927716,0.904165114989094,0.6172638346612739,0.5804359371822688,0.5770305776212336,pn
0.6991765552610917,0.9996311704275361,0.9907327657253987,0.6971033550244855,0.48103903951637034,0.9073642972404735,0.5891038712124688,ct
0.6974956586666016,0.5186290157022813,0.5782929741879073,0.8582254056363199,0.3112329839700513,0.878885626819448,0.5764801020344102,ks
0.7158178059529189,0.8031124971433148,0.9437865177512144,0.79865867951318,0.799535273250999,0.9541715964654366,0.5971421438344328,mk
0.3160626405980509,0.7251750734661009,0.9816983672285834,0.6696777324686779,0.7254961291967422,0.2111714938475956,0.6160723955198675,qc
0.6097536697657765,0.7643173986054057,0.9997353473086398,0.9469656847102425,0.6611214234706995,0.9898162044348293,0.3523785417168587,qv
0.3656563697240251,0.41012781606309695,0.6655384529808359,0.7219658590256922,0.6817223818981168,0.5384575629024455,0.8428078542876969,bo
0.08769328440464176,0.38159082555840784,0.747430512141238,0.6363078858236609,0.004448873774702789,0.60382616816789,0.34405776860456455,ne
0.09033961337112556,0.6412134734561007,0.5870806295479333,0.7811223212179271,0.7002071534373797,0.8395155103511293,0.40349648496825735,rf
0.5154941113950675,0.7351128266477335,0.7947211424318641,0.9233366256286935,0.607729472838361,0.1947602903427922,0.8571631558114596,iv
0.051572298990083705,0.6615898720894328,0.6753116174813335,0.6118720010801729,0.5229472270714156,0.11907958931628781,0.8260896153757844,if
0.23041787795639887,0.7004941519715562,0.5730173861669484,0.9236746447600371,0.06762135870570986,0.133886487511899,0.6879558692005717,ux
0.41845872716769045,0.9289658309613745,0.7445591117204406,0.7450725645200341,0.07412599038379054,0.9703047344269963,0.08979566533917949,hd
0.2940480423033169,0.3268614066642927,0.6798544752469474,0.8602383746368126,0.6765714089651041,0.5807776307202872,0.8913896690381089,nf
0.6844947286657992,0.5882833744302808,0.9187955755345477,0.7055244831924959,0.26957694611912647,0.812976820378896,0.7301905286324349,mu
0.39428525806219106,0.31835858498079456,0.8360287181148699,0.9494466143934679,0.2556497491295289,0.445893260962091,0.9586931512373899,st
0.6739235442336412,0.7437126675989022,0.927140426909201,0.5084812374624551,0.11280013323432542,0.4967306446201975,0.10091163168897878,vm
0.17056160283085686,0.3891982845796683,0.6004505697525586,0.5523638447075843,0.23464287955312996,0.867750498944343,0.8600813259000787,po
0.6904961905845394,0.4794118141887621,0.5829509925796373,0.9498395738965874,0.37848822482034605,0.05450700256663841,0.10592386324659342,vg
0.3730766767248732,0.8802003472580676,0.8285857524559196,0.707270402020241,0.1599330070645291,0.6383399345382959,0.5974029745701388,ne
0.6383532575291694,0.9812135838238063,0.5043037400243583,0.9113861746907488,0.33958087371795953,0.8325043050291754,0.13126604161319755,qd
0.2727194392663791,0.3363671687958575,0.9407690625792985,0.9210391991874624,0.5761224145290985,0.4110031141154276,0.8821566210316,jc
0.6557795555892597,0.3604829635558251,0.6478491994559892,0.5791169287798088,0.21071069727729372,0.14280530852971424,0.8114519756095168,gp
0.3696620299191846,0.26816619924001484,0.8491465948512095,0.6487407695489734,0.286694639824456,0.18584735360187726,0.5667980938736124,aw
0.2770195034490604,0.8209061224570463,0.6220340412318585,0.9181092929915448,0.18050198043839483,0.3864732022699412,0.37335671568835355,ht
0.738517237831412,0.8578174926325736,0.7683136794683033,0.8042484990703509,0.08836259626649204,0.8439362284945524,0.08492047875286265,us
0.45027989284914033,0.9491225766286058,0.528420408097761,0.8748926075118002,0.5505486933232344,0.5247740550803184,0.686302100141817,cg
0.4906259320132748,0.9499302407588877,0.5970124813287468,0.5415630544489703,0.5519079118141164,0.11826364999443291,0.39699159841376025,os
0.28247184779954404,0.9760063908233022,0.6768417289167357,0.7051914978229102,0.006121806874760051,0.8264166943190046,0.7099728467689252,rr
0.4948698055926932,0.322743248291643,0.9435775409885501,0.8159860764539036,0.6003072944480532,0.15148687942659914,0.8830037299892415,et
0.7013921780430088,0.7386228538147321,0.5101456883534837,0.8755965164275857,0.7576182530876363,0.3945648425627516,0.969412980285095,mc
0.31635752235138126,0.8311809887324298,0.8831026755976082,0.684747367836846,0.11124429570475046,0.5143915433370536,0.8444771828468239,tw
0.767019430497866,0.3938377772190598,0.8121376886529552,0.8543202693670006,0.15399449435165455,0.4107782797927756,0.027614930632273802,yb
0.010790104587351893,0.9816002530579122,0.48835547724299355,0.8471681624504577,0.2804041998131087,0.740340539225217,0.3146799113363212,ii
0.4541058094107015,0.7709332282903512,0.6341040247680265,0.8341149897051772,0.22308874185189295,0.0986191458892195,0.7423589260490574,hy
0.5595347617096604,0.7875419278010638,0.7598162463426307,0.6627392535103219,0.6753165918909635,0.1511147393147431,0.17956924643455063,kg
0.4618876982286585,0.49430243584000216,0.5782367613039028,0.7734442300477715,0.5631154282049601,0.06388565317612854,0.5153209935008464,vx
0.7024444118423587,0.7848825321565899,0.9396113201544276,0.9189909998149275,0.091591966614244,0.5474049074007972,0.0833034006972945,hj
0.3029649492234419,0.6379993834536741,0.7583532808942909,0.6547779028456069,0.5955816744268236,0.20484470364000834,0.16696335821324546,bt
0.39907797606138895,0.5447052852144051,0.7071633609379897,0.9134152652521322,0.811404456972756,0.06509915328262142,0.03843972946179442,ey
0.44032560753653316,0.8080883375740264,0.9387134737773555,0.5353317782706605,0.4773370242356766,0.9712105647748515,0.7514028736864874,aa
0.4279845616125953,0.2397027895291969,0.5100761207335935,0.9405321985901016,0.7923872414737453,0.8515490341999542,0.21019906970535743,jl
0.3591456991451668,0.3522742221031395,0.8348336229975636,0.6482750205871193,0.6962177554812915,0.4476848962193232,0.3031600823489658,pr
0.22737875033882518,0.9159984083714019,0.6367864758200624,0.9728833868855365,0.3308074162582207,0.598489230280276,0.9173536447875299,de
0.5744456514819111,0.35600148197484444,0.796366852125519,0.7424693792155764,0.7792029913691776,0.5343406982704777,0.6656525196210429,jn
0.6857169509332892,0.6907025062431404,0.9995655412567008,0.9253360833775855,0.34079473226468593,0.962959963231438,0.019781007037322513,yq
0.07025115764671785,0.5267757810579292,0.9160822878961803,0.6145467195485229,0.3809450224880279,0.29375452464692436,0.17068468319683722,ky
0.41370630436160266,0.4551218547379827,0.6887801737094968,0.8167529515963109,0.3149167603974592,0.9708229788216183,0.6297015135068557,xb
0.11677163206296262,0.6574505791745917,0.5193727277371591,0.7197689773102615,0.7736171229619526,0.4486148946498941,0.5446394405033533,mb
0.10268474111843774,0.3611650129734081,0.9846187812233493,0.7500574033930669,0.7995019796546285,0.9791182559126774,0.22129491400846563,pc
0.6198199734959216,0.7047325908461178,0.6924099612792122,0.9844917083746567,0.381200664366442,0.7165833359828244,0.9207882267388825,ik
0.7159858130773238,0.6229156794041639,0.6721853940665523,0.68379908522788,0.17121684385619731,0.2887330496906366,0.6019208660295376,gd
0.3870655415398389,0.2654655066352344,0.8680369092277925,0.5660177048256257,0.548329131028864,0.16410887271999092,0.5294293494874146,lx
0.782269310273521,0.33716016370114715,0.8989578473875962,0.8813201183547084,0.5793438978581823,0.553334328531934,0.5750249983577472,pv
0.7023792726984875,0.3903219664615309,0.5571694045300951,0.7283548978304435,0.048278178755381075,0.21906251604960844,0.6956887292567796,ue
0.2252948862879962,0.830700367499675,0.6269883842975583,0.7658516728526971,0.27878622411677534,0.6350598322708108,0.293835465286197,de
0.3714081742485599,0.6852006552176044,0.7468213235868479,0.9841980885245842,0.7628675533370164,0.12883726061662942,0.3766130619346281,ni
0.5752818670238931,0.8223128060034791,0.7317665052654052,0.5564754464033025,0.04118262471691428,0.09029185645230381,0.17939829985411548,if
0.8116432058436597,0.3772204857125748,0.7909118480120741,0.8266641030821238,0.022512314814355477,0.9309862364739494,0.1611649928994814,us
0.5404305110991382,0.4815935981610635,0.711622890244497,0.5495055166484811,0.5741148726092589,0.8398590829399901,0.9067261520844706,ty
0.36181947505739664,0.8358713029749476,0.7905184510123453,0.841053648703201,0.22862500974642658,0.29717190575983776,0.7001469877062655,ji
0.06029748423012042,0.9157874779061828,0.658098851450735,0.8813149343923837,0.5425243684502031,0.09881095370382663,0.49043464414392857,ot
0.03017867382914804,0.27225494192398386,0.8151754649711871,0.6824748820610008,0.6408553220799739,0.7871302871997724,0.23338935547569492,xk
0.189983741791576,0.8759526064163073,0.9089995786545466,0.9755022333868971,0.3190607574961936,0.7447133878637583,0.22538076156579584,bx
0.802474423225874,0.5939259834689629,0.6326145946474734,0.5696870357746041,0.3350307107143621,0.3729045051172288,0.07827615188128229,ge
0.002011526496142325,0.9555103889328582,0.8107293755541833,0.8594728958790816,0.06656807586403239,0.22175600107198118,0.4377078167282017,hs
0.10515014415790969,0.3122570628508616,0.536619770753197,0.6039375826571822,0.6679257549379488,0.940210028895051,0.2550879381210448,me
0.22614675770823056,0.4726923966438597,0.4852669721915754,0.8722030510776166,0.6839220737236816,0.3250963431792316,0.6886670094112508,zy
0.17878052260125935,0.7510867881928374,0.5396482031074142,0.680065142805235,0.5028020909644135,0.806617273514204,0.3031425851997284,ax
0.1946856445972074,0.44764315566614926,0.8410928954075086,0.5027660168692664,0.16312330460703178,0.99458384899168,0.17044420338929653,er
0.4509524208459683,0.47412672284320834,0.8411741456917872,0.619541441774135,0.07542721158599178,0.46052311557667663,0.029947999304117165,hx
0.4111404118014203,0.949152222382257,0.9684282397262323,0.5441302107992243,0.21579887043425494,0.49416492010570756,0.05379811483781906,ri
0.24748584499212334,0.4583563799637911,0.7397062801059148,0.9009699665093319,0.39457531639969057,0.07550642848531558,0.6669041720497363,sr
0.8550066316326941,0.5509121484017945,0.766690703147759,0.8797325732664523,0.18956407450515367,0.29873535906753595,0.4243527529453192,sv
0.23626705482613733,0.7716031049841349,0.6116752881414628,0.9176556275998276,0.8585651033312166,0.5218774509427484,0.5385665472198298,xh
0.22841850459592553,0.8214862295908514,0.8274795741548341,0.9526151838455927,0.2616088339734599,0.10721976711964153,0.8886973319885044,bn
0.7080763661201585,0.9620596957266783,0.5423298157104988,0.8933393001731014,0.28270148097791903,0.4064118453566579,0.9732943295445194,pr
0.46478897186649554,0.6591682098675509,0.5539650046440575,0.7915635576425004,0.8120236421852234,0.5020078633298054,0.1538219332445456,do
0.5536257022536516,0.833085675294363,0.8724078621616453,0.8582607592827621,0.4157468766066378,0.5127034709289156,0.655607367076898,hf
